,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.3109752833843231,0.675537109375,0.15289044380187988,0.3069813549518585,0.7046418786048889,-0.1734732687473297,0.2929202914237976,0.6521819829940796,0.31076717376708984,0.2903226613998413,0.6744768619537354,-0.3008023500442505,0.27334073185920715,0.6464011669158936,0.4197978973388672,0.2646988034248352,0.6608413457870483,-0.21488557755947113,0.5082104206085205,0.6647874116897583,0.11137761175632477,0.5113974213600159,0.6984962821006775,-0.11126068234443665,0.6129052042961121,0.5117001533508301,0.0969354584813118,0.6165198087692261,0.5257906317710876,-0.12057343870401382,0.6999984979629517,0.68297278881073,0.14383132755756378,0.711212158203125,0.7094172835350037,-0.051087792962789536
1,0.31121718883514404,0.6759743690490723,0.1584194302558899,0.3070943057537079,0.7081111073493958,-0.16876769065856934,0.29843345284461975,0.6471797227859497,0.32588276267051697,0.295151025056839,0.660677969455719,-0.2946584224700928,0.27941203117370605,0.648603081703186,0.441078245639801,0.2653735876083374,0.6601948142051697,-0.21547694504261017,0.5094756484031677,0.6648068428039551,0.11140278726816177,0.5126998424530029,0.6984978318214417,-0.11128751188516617,0.6134617328643799,0.5110718011856079,0.09789818525314331,0.617523193359375,0.5250923037528992,-0.11954846978187561,0.7000845074653625,0.6829542517662048,0.1486651450395584,0.7109696865081787,0.7084274291992188,-0.04477714002132416
2,0.31229832768440247,0.6757556796073914,0.1596599966287613,0.30711960792541504,0.7092239856719971,-0.17122182250022888,0.3038095533847809,0.6408716440200806,0.32515949010849,0.30161774158477783,0.6625479459762573,-0.3025895953178406,0.2857590913772583,0.6485859155654907,0.4364326000213623,0.2704501748085022,0.6513524651527405,-0.23299574851989746,0.5104526281356812,0.6646441221237183,0.1120036318898201,0.5133347511291504,0.6985653638839722,-0.11187313497066498,0.6136792898178101,0.5100435018539429,0.09537221491336823,0.6177483797073364,0.5249980688095093,-0.12066178768873215,0.7000849843025208,0.6801781058311462,0.15149712562561035,0.7108856439590454,0.7070984244346619,-0.043212492018938065
3,0.31264346837997437,0.6750544309616089,0.1704161912202835,0.3071369230747223,0.7098508477210999,-0.17311030626296997,0.3037762939929962,0.6380623579025269,0.3339231014251709,0.29586827754974365,0.6618597507476807,-0.29209601879119873,0.2877368927001953,0.6485750079154968,0.43408358097076416,0.2677333950996399,0.6448968052864075,-0.18695978820323944,0.5106821060180664,0.6646776795387268,0.11650088429450989,0.5134286284446716,0.6993826627731323,-0.11637324839830399,0.6139423847198486,0.5080508589744568,0.09668529033660889,0.6181334257125854,0.5247389078140259,-0.12820479273796082,0.7000419497489929,0.6782094240188599,0.15711480379104614,0.7107048630714417,0.7061800360679626,-0.04566970095038414
4,0.3129730224609375,0.6738345623016357,0.16843324899673462,0.30714476108551025,0.7099677920341492,-0.17594708502292633,0.3049427270889282,0.6273869872093201,0.3405703902244568,0.2919887602329254,0.6600169539451599,-0.2859705090522766,0.29079896211624146,0.6468147039413452,0.4490949809551239,0.26410192251205444,0.639382004737854,-0.16282378137111664,0.5118303894996643,0.6645637154579163,0.11713617295026779,0.5139817595481873,0.6995026469230652,-0.11700798571109772,0.6147184371948242,0.5055686235427856,0.0966920480132103,0.6185643076896667,0.5242933034896851,-0.1281331181526184,0.7003614902496338,0.6773012280464172,0.16054333746433258,0.7108930945396423,0.705365777015686,-0.04433159902691841
5,0.31376731395721436,0.6696897745132446,0.17343668639659882,0.3072783946990967,0.7094048261642456,-0.17488843202590942,0.3254115879535675,0.629848062992096,0.3384707570075989,0.298183411359787,0.6598297357559204,-0.3054989278316498,0.32103294134140015,0.646704912185669,0.43403124809265137,0.27045756578445435,0.6418951153755188,-0.24432270228862762,0.5125654935836792,0.6630690097808838,0.11899808794260025,0.5141996145248413,0.6992417573928833,-0.11887577921152115,0.6152492761611938,0.5029287338256836,0.09594868868589401,0.6192193031311035,0.5230380892753601,-0.13638700544834137,0.7003966569900513,0.6762399673461914,0.15875279903411865,0.7109578251838684,0.7050310373306274,-0.05553309619426727
6,0.31375670433044434,0.6690628528594971,0.17565107345581055,0.30737826228141785,0.703803539276123,-0.1749590039253235,0.3203021287918091,0.6312448978424072,0.3432776927947998,0.2978503704071045,0.647444486618042,-0.2995546758174896,0.31191912293434143,0.6457364559173584,0.43731924891471863,0.27340710163116455,0.6410387754440308,-0.20188845694065094,0.513586699962616,0.6625562906265259,0.12016359716653824,0.5152453780174255,0.6978346109390259,-0.1200537160038948,0.6178140640258789,0.501766562461853,0.10383988916873932,0.6221293210983276,0.520341694355011,-0.13501860201358795,0.7007740139961243,0.675438404083252,0.1648768037557602,0.7116659283638,0.7041673064231873,-0.054367922246456146
7,0.31499165296554565,0.6611596345901489,0.16920380294322968,0.30788999795913696,0.6980506777763367,-0.17649735510349274,0.3182808458805084,0.6179746389389038,0.32315269112586975,0.2975914478302002,0.6383407115936279,-0.28169167041778564,0.3118482828140259,0.6383274793624878,0.4083523452281952,0.27595826983451843,0.6305421590805054,-0.15011535584926605,0.5142682790756226,0.6599065065383911,0.12009915709495544,0.5158206820487976,0.6956294178962708,-0.11996936798095703,0.6190426349639893,0.5012502670288086,0.1013043224811554,0.6229296326637268,0.5190865993499756,-0.13359814882278442,0.7019053101539612,0.6750355958938599,0.16410769522190094,0.7125434279441833,0.7027899026870728,-0.04626043513417244
8,0.3150261342525482,0.6594549417495728,0.15843631327152252,0.31150686740875244,0.6852682828903198,-0.16913306713104248,0.3181592524051666,0.6014231443405151,0.2924021780490875,0.28849852085113525,0.6115251779556274,-0.19322587549686432,0.3128316104412079,0.6246702671051025,0.34801220893859863,0.2772334814071655,0.6241427063941956,0.06162041425704956,0.5141875743865967,0.6576642394065857,0.11906426399946213,0.5164344310760498,0.6898888349533081,-0.11896101385354996,0.6194770336151123,0.5006071925163269,0.10639548301696777,0.624167799949646,0.514899492263794,-0.11919534206390381,0.7030303478240967,0.6731545329093933,0.1626826971769333,0.71347975730896,0.6985865831375122,-0.046327605843544006
9,0.3194284737110138,0.6495459675788879,0.15863841772079468,0.3156318962574005,0.6762440204620361,-0.1635875254869461,0.32251036167144775,0.6031514406204224,0.2689934968948364,0.3094255328178406,0.5951960682868958,-0.21614155173301697,0.3221988081932068,0.6256615519523621,0.30729544162750244,0.30282485485076904,0.6037665009498596,-0.039900995790958405,0.5150750279426575,0.6522439122200012,0.11888948827981949,0.5175580382347107,0.6844194531440735,-0.11878560483455658,0.6194438338279724,0.4982353150844574,0.10679929703474045,0.6245459318161011,0.511743426322937,-0.1197621151804924,0.703357458114624,0.6712592840194702,0.15440957248210907,0.7136118412017822,0.6969400644302368,-0.05860459804534912
