,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0,0.46465909481048584,0.25462624430656433,-0.24317437410354614,0.4688805341720581,0.2408190667629242,-0.2261621206998825,0.4719459116458893,0.24189753830432892,-0.2262147217988968,0.4747307002544403,0.24309635162353516,-0.22626566886901855,0.459472119808197,0.24031229317188263,-0.23013612627983093,0.45654284954071045,0.24091732501983643,-0.23016421496868134,0.453813761472702,0.24169352650642395,-0.23021647334098816,0.4784258306026459,0.2538197636604309,-0.12056079506874084,0.4494165778160095,0.25493186712265015,-0.13706344366073608,0.4712913930416107,0.2725314497947693,-0.20288100838661194,0.4591405689716339,0.2725435495376587,-0.20788680016994476,0.5047105550765991,0.3619678020477295,-0.03025079518556595,0.4223335385322571,0.3607368767261505,-0.08738669753074646,0.5157912969589233,0.46750012040138245,0.016040628775954247,0.41268202662467957,0.46418818831443787,-0.0539756678044796,0.5071561932563782,0.5560472011566162,-0.07842656224966049,0.4195954203605652,0.5627726912498474,-0.13007885217666626,0.5063199400901794,0.5907901525497437,-0.10421627014875412,0.4175892770290375,0.5983631610870361,-0.15964871644973755,0.5009627342224121,0.59111487865448,-0.1352752298116684,0.42305123805999756,0.598554253578186,-0.18746943771839142,0.49816906452178955,0.5817027688026428,-0.09276152402162552,0.4252864718437195,0.5856441259384155,-0.14211656153202057,0.48616230487823486,0.5872904658317566,0.02108602784574032,0.438608855009079,0.5842132568359375,-0.02113599143922329,0.5039852261543274,0.7652782201766968,0.01725856028497219,0.4188021123409271,0.7630248069763184,-0.045032959431409836,0.5214120149612427,0.9225909113883972,0.16295896470546722,0.4017864465713501,0.9322885274887085,0.07145512849092484,0.5165216326713562,0.9455458521842957,0.1694234311580658,0.4061472713947296,0.9428554773330688,0.07562679052352905,0.5371324419975281,0.9584196209907532,0.048500362783670425,0.3925890028476715,0.9488056302070618,-0.054328713566064835
1,0.4638434648513794,0.2546481192111969,-0.27863752841949463,0.46850770711898804,0.24083435535430908,-0.2640186846256256,0.4715834856033325,0.2418794333934784,-0.26404687762260437,0.4742441773414612,0.2430274486541748,-0.2640633285045624,0.45899030566215515,0.2404402792453766,-0.2643384337425232,0.4559507369995117,0.24102990329265594,-0.2643851637840271,0.4530794322490692,0.24182674288749695,-0.2644369602203369,0.4783423840999603,0.2537732422351837,-0.1613389104604721,0.4487607777118683,0.25487831234931946,-0.16119205951690674,0.4706672430038452,0.2725968062877655,-0.23901420831680298,0.45847734808921814,0.27297788858413696,-0.2391924262046814,0.5059558749198914,0.3617938160896301,-0.07823365926742554,0.42169061303138733,0.3594001531600952,-0.08954201638698578,0.5172733068466187,0.46740221977233887,-0.02687692455947399,0.4117755889892578,0.46419763565063477,-0.047525618225336075,0.5075033903121948,0.5549436807632446,-0.12010174244642258,0.42006543278694153,0.5623694658279419,-0.1274585723876953,0.5078496336936951,0.5901416540145874,-0.14612877368927002,0.4196344017982483,0.59502112865448,-0.1566476821899414,0.5070433020591736,0.5853631496429443,-0.17766211926937103,0.4249471426010132,0.5930349230766296,-0.18575367331504822,0.5038878917694092,0.5732606649398804,-0.1344425082206726,0.4263414144515991,0.5819374322891235,-0.14034520089626312,0.48616376519203186,0.5886453986167908,0.006222372408956289,0.43799319863319397,0.5843876600265503,-0.006274934392422438,0.5033408403396606,0.7628047466278076,0.012691576965153217,0.4190348982810974,0.7623830437660217,-0.009482573717832565,0.5215966701507568,0.9220684766769409,0.14940045773983002,0.4017530083656311,0.9304865002632141,0.13360288739204407,0.5165066123008728,0.9451454877853394,0.1543475240468979,0.40615198016166687,0.9482606649398804,0.13954058289527893,0.5375580191612244,0.9644086956977844,0.023352431133389473,0.38598158955574036,0.9677107930183411,0.009909975342452526
2,0.46379029750823975,0.25467339158058167,-0.27049845457077026,0.46847379207611084,0.24085108935832977,-0.2555542290210724,0.4715256094932556,0.24186444282531738,-0.25558823347091675,0.47413328289985657,0.2429625689983368,-0.25560462474823,0.45897558331489563,0.2406233251094818,-0.25600165128707886,0.45591047406196594,0.24122503399848938,-0.2560436725616455,0.4530201554298401,0.24204106628894806,-0.2560997009277344,0.4783027470111847,0.2537303566932678,-0.15320158004760742,0.4486006498336792,0.2548765540122986,-0.15428651869297028,0.47055304050445557,0.27259013056755066,-0.23114007711410522,0.45847007632255554,0.2731194496154785,-0.2314741611480713,0.5065258145332336,0.3609773516654968,-0.0733637586236,0.42099177837371826,0.3586573898792267,-0.08155062049627304,0.5180985927581787,0.466639906167984,-0.030796296894550323,0.41112416982650757,0.46400928497314453,-0.03107977844774723,0.5075314044952393,0.548223078250885,-0.13446228206157684,0.4202944338321686,0.5616966485977173,-0.11258070915937424,0.5080907344818115,0.5857972502708435,-0.16213229298591614,0.4205683171749115,0.592670202255249,-0.14159828424453735,0.509375810623169,0.5759939551353455,-0.19310542941093445,0.4259127080440521,0.5899763107299805,-0.17175675928592682,0.5061651468276978,0.5633885264396667,-0.14896255731582642,0.4269578754901886,0.5794600248336792,-0.12612135708332062,0.4861557185649872,0.5899333357810974,0.0019630000460892916,0.4375999867916107,0.5847911238670349,-0.0020058767404407263,0.5029013156890869,0.7619581818580627,0.011691154912114143,0.4192279577255249,0.7619644999504089,-0.005838210694491863,0.5218407511711121,0.9213789105415344,0.15108279883861542,0.4017385244369507,0.9291077852249146,0.13860781490802765,0.5165119767189026,0.9446457028388977,0.15645143389701843,0.4061554968357086,0.9500652551651001,0.14475934207439423,0.5377367734909058,0.9671192169189453,0.025843480601906776,0.38368338346481323,0.9721264839172363,0.015268106013536453
3,0.4639314115047455,0.2547217011451721,-0.2759968340396881,0.46854665875434875,0.24096229672431946,-0.26069802045822144,0.47154533863067627,0.24188724160194397,-0.26073020696640015,0.47413206100463867,0.24296057224273682,-0.26074716448783875,0.4590565860271454,0.24097633361816406,-0.2611697018146515,0.4559227526187897,0.24163539707660675,-0.2612127959728241,0.45302364230155945,0.24251540005207062,-0.2612634003162384,0.47829580307006836,0.2537105679512024,-0.15728677809238434,0.4484969675540924,0.25501999258995056,-0.15782266855239868,0.4706004559993744,0.2726004123687744,-0.2364039421081543,0.4586038589477539,0.2734311521053314,-0.23675701022148132,0.5071766376495361,0.3604378402233124,-0.0784897655248642,0.42052125930786133,0.35824790596961975,-0.0819261372089386,0.5190302729606628,0.46658164262771606,-0.02825252152979374,0.4106365144252777,0.46406394243240356,-0.03512675315141678,0.5077413320541382,0.5469048619270325,-0.12069228291511536,0.42043960094451904,0.5614798665046692,-0.11585986614227295,0.5073525905609131,0.584976077079773,-0.1469205915927887,0.4210822880268097,0.5917943120002747,-0.14508973062038422,0.5089558959007263,0.5762871503829956,-0.17784307897090912,0.4264431297779083,0.5890402793884277,-0.17476458847522736,0.5059030652046204,0.5637155771255493,-0.13485582172870636,0.42732107639312744,0.5787917375564575,-0.1291840523481369,0.48614466190338135,0.5914247632026672,0.0013395228888839483,0.43731075525283813,0.5857101678848267,-0.001384838717058301,0.502581775188446,0.7615916728973389,0.01210319995880127,0.4194393455982208,0.7619754672050476,-0.0038380874320864677,0.5219413638114929,0.9204670786857605,0.15351249277591705,0.40172263979911804,0.9288074374198914,0.14554589986801147,0.5165417194366455,0.9439976811408997,0.15913459658622742,0.4061492383480072,0.9510822296142578,0.15224847197532654,0.537746012210846,0.9695550799369812,0.030583854764699936,0.3831486999988556,0.9746147394180298,0.022914808243513107
4,0.46400192379951477,0.2556803524494171,-0.2803269922733307,0.46870946884155273,0.24198320508003235,-0.265506386756897,0.47164610028266907,0.24263346195220947,-0.2655353844165802,0.4742065966129303,0.24344861507415771,-0.2655525505542755,0.45917871594429016,0.24214451014995575,-0.26599156856536865,0.45598188042640686,0.24273546040058136,-0.26603609323501587,0.4530821442604065,0.24356909096240997,-0.26608121395111084,0.478472501039505,0.2542141079902649,-0.16226410865783691,0.4485723674297333,0.2559009790420532,-0.16310419142246246,0.4706738293170929,0.27303415536880493,-0.2406216263771057,0.45877811312675476,0.27424192428588867,-0.24112136662006378,0.5081243515014648,0.3604421019554138,-0.07949993014335632,0.4205324053764343,0.3578447997570038,-0.08703728765249252,0.5204970836639404,0.466365247964859,-0.024428434669971466,0.410313218832016,0.4636244773864746,-0.03819359838962555,0.5133979320526123,0.5472907423973083,-0.1125093549489975,0.42101985216140747,0.5613988637924194,-0.11671821027994156,0.5107104778289795,0.5843498110771179,-0.1382232904434204,0.4220855236053467,0.5916265845298767,-0.14518961310386658,0.5126963257789612,0.5760189294815063,-0.16923171281814575,0.42777663469314575,0.588868260383606,-0.17410485446453094,0.5094906091690063,0.5636318325996399,-0.12664540112018585,0.4283856451511383,0.5785999298095703,-0.12967044115066528,0.4861317276954651,0.5932493209838867,0.0031908280216157436,0.43708693981170654,0.5872549414634705,-0.003246441949158907,0.502621591091156,0.761613130569458,0.028811553493142128,0.42010965943336487,0.7624123096466064,-0.002225128235295415,0.5223597884178162,0.9202860593795776,0.17014579474925995,0.40175092220306396,0.9288320541381836,0.13707251846790314,0.5166848301887512,0.9439908862113953,0.17583593726158142,0.40615567564964294,0.9531309008598328,0.1428213119506836,0.5380595326423645,0.9709935188293457,0.04693631827831268,0.3837108016014099,0.9756580591201782,0.01415965985506773
5,0.46405676007270813,0.2582548260688782,-0.27576687932014465,0.46893632411956787,0.24402809143066406,-0.26045575737953186,0.4718289375305176,0.24442139267921448,-0.26048967242240906,0.4743918776512146,0.24501538276672363,-0.2605065107345581,0.45930004119873047,0.2440721094608307,-0.26149964332580566,0.45603662729263306,0.24451510608196259,-0.2615450620651245,0.4531230926513672,0.2452200949192047,-0.2615928053855896,0.47873455286026,0.255327969789505,-0.154959037899971,0.44867366552352905,0.25670021772384644,-0.15880003571510315,0.4707604646682739,0.2753327786922455,-0.2351297289133072,0.45879432559013367,0.276604026556015,-0.23637016117572784,0.5085292458534241,0.36053258180618286,-0.06996235251426697,0.42067041993141174,0.3578603267669678,-0.08675380051136017,0.5214216709136963,0.4664861261844635,-0.023718172684311867,0.4104265868663788,0.4651675224304199,-0.03939885273575783,0.5142826437950134,0.5475553274154663,-0.13645336031913757,0.4212830066680908,0.5614650845527649,-0.11730015277862549,0.5117220282554626,0.5838237404823303,-0.16582611203193665,0.4222782254219055,0.5917834043502808,-0.14661242067813873,0.51264888048172,0.5735593438148499,-0.19711871445178986,0.42812380194664,0.5892486572265625,-0.17636798322200775,0.5094785690307617,0.561274528503418,-0.15150046348571777,0.42874759435653687,0.5787585377693176,-0.12973804771900177,0.4862428903579712,0.5952932238578796,0.004925996530801058,0.43709680438041687,0.5890449285507202,-0.004976605996489525,0.5029157400131226,0.7622755765914917,0.030479244887828827,0.42097312211990356,0.7639893293380737,-0.007440987508744001,0.5233423113822937,0.9207507371902466,0.1836777925491333,0.4022162854671478,0.9288461804389954,0.13677360117435455,0.5173841118812561,0.9448199272155762,0.19065919518470764,0.4066423177719116,0.954042911529541,0.14302344620227814,0.5386793613433838,0.9734371900558472,0.06059375777840614,0.3841613829135895,0.9772306680679321,0.011415768414735794
6,0.4640709459781647,0.25879737734794617,-0.2727411985397339,0.4691048860549927,0.24448883533477783,-0.2571219503879547,0.47200047969818115,0.24483203887939453,-0.25715672969818115,0.47458621859550476,0.2453729212284088,-0.25717252492904663,0.459358811378479,0.24452662467956543,-0.25838908553123474,0.4560565948486328,0.24492254853248596,-0.25843486189842224,0.4531310796737671,0.24556848406791687,-0.2584846615791321,0.47907912731170654,0.2558252215385437,-0.15157060325145721,0.4486992657184601,0.2569045424461365,-0.15825358033180237,0.4707888066768646,0.2759180963039398,-0.23193958401679993,0.4588005244731903,0.277161568403244,-0.23351126909255981,0.509019672870636,0.36066052317619324,-0.06740428507328033,0.4207783341407776,0.3578384518623352,-0.08532559126615524,0.5223102569580078,0.46648693084716797,-0.023981008678674698,0.41050827503204346,0.46640175580978394,-0.03998628258705139,0.5131443738937378,0.5411879420280457,-0.14699187874794006,0.42127522826194763,0.5616503357887268,-0.11994310468435287,0.5089425444602966,0.5798773765563965,-0.17850427329540253,0.42218050360679626,0.591903567314148,-0.15253180265426636,0.5111982822418213,0.5643200278282166,-0.2085818499326706,0.4280206263065338,0.5895056128501892,-0.18117333948612213,0.5089262127876282,0.552316427230835,-0.16188985109329224,0.4287128448486328,0.578892707824707,-0.13239786028862,0.4865342676639557,0.5965273380279541,0.005665749777108431,0.43712225556373596,0.5900593996047974,-0.005698701832443476,0.5036196708679199,0.7627261877059937,0.03815591707825661,0.4218248426914215,0.7651299238204956,-0.009745134972035885,0.5244061946868896,0.9208667874336243,0.20491984486579895,0.4029902219772339,0.9289060831069946,0.13735724985599518,0.518180251121521,0.9449453353881836,0.21336029469966888,0.40691515803337097,0.9537948369979858,0.14390559494495392,0.5392276644706726,0.9741160273551941,0.08218405395746231,0.384244829416275,0.9785000085830688,0.009661348536610603
7,0.464081346988678,0.25925353169441223,-0.270943820476532,0.4692096710205078,0.24499623477458954,-0.2552189826965332,0.4721207022666931,0.24532541632652283,-0.2552547752857208,0.47471344470977783,0.24584591388702393,-0.2552732527256012,0.45939937233924866,0.24493853747844696,-0.256897509098053,0.45608022809028625,0.2452886998653412,-0.256937175989151,0.453145295381546,0.2458895742893219,-0.25698724389076233,0.479261189699173,0.2564198672771454,-0.15000125765800476,0.4487614631652832,0.2571871876716614,-0.15416622161865234,0.47082602977752686,0.27645859122276306,-0.23026122152805328,0.45880427956581116,0.2774803638458252,-0.23264601826667786,0.5094649791717529,0.360708624124527,-0.0656709372997284,0.42101961374282837,0.3577909469604492,-0.08240187168121338,0.5225615501403809,0.46641531586647034,-0.02497747913002968,0.41099488735198975,0.4668149948120117,-0.036748819053173065,0.5116342902183533,0.5386819243431091,-0.13910174369812012,0.4213113784790039,0.5616143345832825,-0.11868437379598618,0.5075259804725647,0.5772229433059692,-0.168401837348938,0.422206312417984,0.5918588638305664,-0.150593101978302,0.5105916261672974,0.562094509601593,-0.19807568192481995,0.4280373156070709,0.589619517326355,-0.1786389946937561,0.5088334083557129,0.5502551794052124,-0.15349562466144562,0.4287431836128235,0.5787853002548218,-0.1312081217765808,0.486763060092926,0.5966883301734924,0.006167404353618622,0.43715420365333557,0.5902146100997925,-0.006223207805305719,0.504194438457489,0.7632031440734863,0.03831814229488373,0.42229241132736206,0.765518069267273,-0.008282629773020744,0.5250074863433838,0.9209726452827454,0.20221251249313354,0.403958797454834,0.9289342164993286,0.13678711652755737,0.5188318490982056,0.9449699521064758,0.2103232592344284,0.4076981246471405,0.9535444974899292,0.14314737915992737,0.53941410779953,0.9739009737968445,0.08030933141708374,0.38462501764297485,0.9787701368331909,0.010353089310228825
8,0.46414312720298767,0.25946441292762756,-0.26938843727111816,0.4692739248275757,0.24529635906219482,-0.25403809547424316,0.472185343503952,0.24561402201652527,-0.2540650963783264,0.4747619032859802,0.24611404538154602,-0.25406527519226074,0.4594816565513611,0.24521835148334503,-0.2546347379684448,0.4561446011066437,0.2455621063709259,-0.2546869218349457,0.45318809151649475,0.24616758525371552,-0.25474491715431213,0.4792897403240204,0.25679853558540344,-0.14986592531204224,0.44878000020980835,0.25754934549331665,-0.15019617974758148,0.4708692729473114,0.2766444683074951,-0.22935271263122559,0.45883941650390625,0.2776282727718353,-0.23028618097305298,0.5096540451049805,0.36071425676345825,-0.06419435143470764,0.4210924804210663,0.35779640078544617,-0.0813722088932991,0.5223971009254456,0.4664628505706787,-0.0224286075681448,0.4113627076148987,0.46793729066848755,-0.036978382617235184,0.5107141733169556,0.5394442081451416,-0.13116607069969177,0.4213328957557678,0.5618647336959839,-0.11865389347076416,0.5068050026893616,0.5762150287628174,-0.1594936102628708,0.4221881926059723,0.5918963551521301,-0.15007062256336212,0.5105517506599426,0.5641136169433594,-0.18975910544395447,0.4280511140823364,0.5896836519241333,-0.17791351675987244,0.5085464715957642,0.5522931218147278,-0.1455845832824707,0.4287666082382202,0.578818678855896,-0.1311844438314438,0.4869753420352936,0.5967480540275574,0.006688287947326899,0.4372900724411011,0.5903012752532959,-0.00674791494384408,0.504601776599884,0.7635076642036438,0.03863932192325592,0.422739714384079,0.7657548189163208,-0.008674737997353077,0.5254008173942566,0.9213196635246277,0.197488933801651,0.4044094979763031,0.9289642572402954,0.1343022733926773,0.5192374587059021,0.9452320337295532,0.20504598319530487,0.40810883045196533,0.9533511996269226,0.14047473669052124,0.5395061373710632,0.9735905528068542,0.075407974421978,0.3849462866783142,0.9788869023323059,0.008216215297579765
9,0.4641472399234772,0.2596651315689087,-0.27117958664894104,0.4692850708961487,0.24556417763233185,-0.2560671865940094,0.47220081090927124,0.24586698412895203,-0.25608980655670166,0.47476503252983093,0.24634592235088348,-0.25609058141708374,0.4594854712486267,0.24550087749958038,-0.2564338147640228,0.456149697303772,0.2458323985338211,-0.25648587942123413,0.4531904458999634,0.24642856419086456,-0.256540447473526,0.47928857803344727,0.2570437788963318,-0.15282392501831055,0.4487774670124054,0.2577073872089386,-0.15263444185256958,0.4708728790283203,0.2770293354988098,-0.23156455159187317,0.4588318467140198,0.2779551148414612,-0.2320372462272644,0.5096076130867004,0.36072036623954773,-0.0692344531416893,0.42110511660575867,0.35780057311058044,-0.08240118622779846,0.5222924947738647,0.4664718210697174,-0.020863451063632965,0.41136425733566284,0.46824145317077637,-0.03742339462041855,0.5097370743751526,0.5396302342414856,-0.11375914514064789,0.4214576482772827,0.5619024634361267,-0.11903806775808334,0.5055742263793945,0.5778963565826416,-0.1388677954673767,0.4223550260066986,0.5919609665870667,-0.15007010102272034,0.5007796287536621,0.5672171711921692,-0.16879664361476898,0.42849671840667725,0.5898160338401794,-0.17771288752555847,0.5001305937767029,0.5538451075553894,-0.12741293013095856,0.4291105568408966,0.5788507461547852,-0.13157588243484497,0.4870716631412506,0.596615731716156,0.006139885168522596,0.43730399012565613,0.5902503728866577,-0.006216859444975853,0.5045981407165527,0.7635170221328735,0.03975757956504822,0.4226830303668976,0.7657135128974915,-0.007106604054570198,0.5254330635070801,0.9213278889656067,0.19727133214473724,0.40440917015075684,0.9289422035217285,0.13426406681537628,0.5193275809288025,0.9452310800552368,0.20468424260616302,0.4081104099750519,0.953048586845398,0.1403116136789322,0.5390730500221252,0.9733270406723022,0.07496634870767593,0.3851669728755951,0.9786248207092285,0.009202176705002785
